"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYYU","175354_SW",175354,"SW","Northern Region",59.40931,-126.09868,5,0,FALSE,1e-04,0.1916,0.088,0.353
"MYYU","17706_NW",17706,"NW","Northern Region",51.97601,-120.10368,2,0,FALSE,0.0036,0.0905,0.0406,0.1639
"MYYU","17706_SE",17706,"SE","Northern Region",51.9408,-120.01683,5,0,FALSE,0.001,0.0999,0.0481,0.1773
"MYYU","17706_SW",17706,"SW","Northern Region",51.94316,-120.06784,4,0,FALSE,0.0012,0.0738,0.0334,0.1364
"MYYU","186330_NE",186330,"NE","Northern Region",55.95727,-122.58949,2,0,FALSE,3e-04,0.0885,0.0369,0.1737
"MYYU","186330_NW",186330,"NW","Northern Region",55.94606,-122.65922,2,1,TRUE,0.5741,0.1141,0.0587,0.1934
"MYYU","186490_NW",186490,"NW","Northern Region",54.754,-127.12678,8,0,FALSE,3e-04,0.1554,0.0741,0.2762
"MYYU","186490_SE",186490,"SE","Northern Region",54.72257,-126.99742,6,0,FALSE,2e-04,0.0813,0.0387,0.1467
"MYYU","186490_SW",186490,"SW","Northern Region",54.72278,-127.05397,9,1,TRUE,0.1141,0.1654,0.0831,0.2749
"MYYU","194666_NE",194666,"NE","Okanagan Region",50.23014,-119.32344,6,6,TRUE,1,0.5942,0.4754,0.7223
"MYYU","194666_SW",194666,"SW","Okanagan Region",50.16915,-119.41081,6,4,TRUE,0.6744,0.3655,0.267,0.4755
"MYYU","20330_NE",20330,"NE","Kootenay Region",49.42454,-117.72865,7,3,TRUE,0.4391,0.3606,0.2716,0.4579
"MYYU","20330_SE",20330,"SE","Kootenay Region",49.3813,-117.67793,8,6,TRUE,0.8261,0.6069,0.4787,0.7286
"MYYU","206394_NE",206394,"NE","Northern Region",53.63655,-132.05056,4,0,FALSE,2e-04,0.568,0.3365,0.7866
"MYYU","206394_NW",206394,"NW","Northern Region",53.6372,-132.16251,4,0,FALSE,7e-04,0.3359,0.1777,0.535
"MYYU","206394_SE",206394,"SE","Northern Region",53.60877,-131.99988,4,0,FALSE,5e-04,0.6186,0.3752,0.8285
"MYYU","206394_SW",206394,"SW","Northern Region",53.57324,-132.11579,4,0,FALSE,4e-04,0.424,0.2457,0.638
"MYYU","20730_NE",20730,"NE","Northern Region",56.79525,-124.90059,3,0,FALSE,7e-04,0.2235,0.0954,0.4242
"MYYU","20730_NW",20730,"NW","Northern Region",56.79948,-124.97614,3,0,FALSE,9e-04,0.108,0.0495,0.1979
"MYYU","20730_SE",20730,"SE","Northern Region",56.78457,-124.88544,3,0,FALSE,7e-04,0.1054,0.0536,0.1788
"MYYU","20730_SW",20730,"SW","Northern Region",56.76456,-124.98588,2,0,FALSE,7e-04,0.1068,0.0547,0.1811
"MYYU","212266_NE",212266,"NE","Okanagan Region",50.751409,-120.480005,9,4,TRUE,0.4607,0.5182,0.375,0.6735
"MYYU","212266_NW",212266,"NW","Okanagan Region",50.777508,-120.5598176,8,5,TRUE,0.6303,0.2398,0.171,0.3193
"MYYU","212266_SE",212266,"SE","Okanagan Region",50.714878,-120.492405,8,5,TRUE,0.7411,0.8574,0.7671,0.9293
"MYYU","212266_SW",212266,"SW","Okanagan Region",50.732357,-120.521811,8,6,TRUE,0.8306,0.8424,0.7494,0.9192
"MYYU","212906_NW",212906,"NW","South Coastal Region",49.36971,-124.79984,7,6,TRUE,0.8758,0.6037,0.4522,0.7549
"MYYU","212906_SE",212906,"SE","South Coastal Region",49.35175,-124.74136,7,7,TRUE,1,0.7834,0.6502,0.8841
"MYYU","212906_SW",212906,"SW","South Coastal Region",49.33595,-124.7423,6,5,TRUE,0.8762,0.7521,0.6244,0.8515
"MYYU","216746_NW",216746,"NW","South Coastal Region",49.10675,-125.78544,5,4,TRUE,0.848,0.9271,0.832,0.9793
"MYYU","216746_SE",216746,"SE","South Coastal Region",49.07768,-125.74644,8,0,FALSE,0.0074,0.7998,0.6671,0.9006
"MYYU","218282_SE",218282,"SE","Kootenay Region",50.13833,-117.55672,5,0,FALSE,0.0091,0.3692,0.2545,0.5137
"MYYU","218282_SW",218282,"SW","Kootenay Region",50.15094,-117.6221,6,6,TRUE,1,0.5616,0.4376,0.6856
"MYYU","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,2,TRUE,1,0.8385,0.7204,0.9237
"MYYU","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,2,TRUE,0.3701,0.2549,0.1554,0.3775
"MYYU","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,2,TRUE,0.3245,0.6241,0.5027,0.7434
"MYYU","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,0,FALSE,0.019,0.2056,0.1268,0.3001
"MYYU","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,5,TRUE,1,0.6874,0.5443,0.8139
"MYYU","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,6,TRUE,1,0.6606,0.4448,0.8384
