"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2018,FALSE,0,NA,NA,0.8361,0.6773,0.9498
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2019,FALSE,0,NA,NA,0.8491,0.7299,0.9372
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2020,FALSE,0,NA,NA,0.775,0.6304,0.895
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2021,FALSE,0,NA,NA,0.875,0.7521,0.9572
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2022,FALSE,0,NA,NA,0.924,0.8344,0.9802
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2023,TRUE,4,0,0.0396,0.8884,0.7831,0.9606
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2024,FALSE,0,NA,NA,0.9162,0.8286,0.9722
"MYEV","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2025,TRUE,4,1,1,0.9131,0.8243,0.9713
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2017,FALSE,0,NA,NA,0.4791,0.258,0.7142
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2018,TRUE,3,1,1,0.6022,0.4466,0.7501
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2019,TRUE,4,1,1,0.6869,0.5581,0.8058
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2020,FALSE,0,NA,NA,0.6586,0.5225,0.7806
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2021,FALSE,0,NA,NA,0.7203,0.5861,0.8329
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2022,TRUE,4,1,1,0.7986,0.6759,0.8938
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2023,FALSE,0,NA,NA,0.8035,0.6892,0.8961
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2024,TRUE,4,1,1,0.8263,0.7158,0.9118
"MYEV","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2025,TRUE,4,1,1,0.8299,0.7171,0.9165
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2017,FALSE,0,NA,NA,0.4628,0.209,0.7365
"MYEV","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2018,TRUE,3,1,1,0.6177,0.4402,0.7772
