"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2017,FALSE,0,NA,NA,0.1984,0.0254,0.5269
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2018,FALSE,0,NA,NA,0.1866,0.0416,0.4474
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2019,FALSE,0,NA,NA,0.1857,0.0484,0.4102
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2020,FALSE,0,NA,NA,0.1746,0.0466,0.3719
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2021,FALSE,0,NA,NA,0.1699,0.0568,0.3452
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2022,FALSE,0,NA,NA,0.1928,0.0757,0.3592
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2023,TRUE,4,1,1,0.1826,0.0671,0.3486
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2024,FALSE,0,NA,NA,0.2211,0.0876,0.4082
"MYTH","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2025,TRUE,4,1,1,0.2497,0.1038,0.4541
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2017,FALSE,0,NA,NA,0.0465,0.0023,0.1868
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2018,TRUE,3,0,0.0213,0.0339,0.0024,0.1044
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2019,TRUE,4,0,0.0209,0.0344,0.0015,0.1101
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2020,FALSE,0,NA,NA,0.0298,0.001,0.0998
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2021,FALSE,0,NA,NA,0.0464,0.0086,0.1206
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2022,TRUE,4,0,0.0267,0.0674,0.0127,0.1627
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2023,FALSE,0,NA,NA,0.0512,0.0099,0.1315
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2024,TRUE,4,0,0.0513,0.1117,0.0313,0.2609
"MYTH","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2025,TRUE,4,0,0.0484,0.1306,0.0381,0.2943
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2017,FALSE,0,NA,NA,0.0384,0.0013,0.181
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2018,TRUE,3,0,0.0131,0.0336,0.0017,0.116
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2019,TRUE,4,0,0.0116,0.036,0.0013,0.119
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2020,TRUE,4,0,0.0082,0.0318,8e-04,0.1082
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2021,TRUE,4,0,0.0096,0.0542,0.0092,0.1527
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2022,TRUE,4,0,0.0198,0.076,0.014,0.1931
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2023,FALSE,0,NA,NA,0.0579,0.0106,0.1506
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2024,TRUE,4,0,0.0424,0.1282,0.0345,0.3119
"MYTH","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2025,TRUE,4,0,0.0407,0.1481,0.0418,0.3345
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2017,FALSE,0,NA,NA,0.1143,0.0058,0.5149
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2018,TRUE,3,0,0.0187,0.045,0.0038,0.1458
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2019,TRUE,4,0,0.0062,0.0356,0.0021,0.1157
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2020,TRUE,4,0,0.0018,0.0273,8e-04,0.0942
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2021,TRUE,4,0,0.0027,0.0357,0.0058,0.099
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2022,TRUE,4,0,0.0062,0.0526,0.0075,0.141
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2023,FALSE,0,NA,NA,0.0376,0.0049,0.1106
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2024,TRUE,4,0,0.016,0.0833,0.0192,0.2152
"MYTH","114602_SE",114602,"SE","South Coastal Region",49.65756,-125.0438,2025,TRUE,4,0,0.0107,0.0955,0.0227,0.2339
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2017,FALSE,0,NA,NA,0.074,0.0047,0.3067
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2018,TRUE,4,0,0.008,0.04,0.0038,0.1166
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2019,TRUE,4,0,0.0044,0.036,0.0025,0.1094
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2020,TRUE,4,0,0.0013,0.0295,0.0013,0.0936
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2021,TRUE,4,0,0.0024,0.0415,0.008,0.1043
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2022,TRUE,2,0,0.0082,0.061,0.0119,0.1444
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2023,FALSE,0,NA,NA,0.0451,0.0085,0.1169
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2024,TRUE,4,0,0.0111,0.097,0.0294,0.2224
"MYTH","114602_SW",114602,"SW","South Coastal Region",49.64146,-125.08654,2025,TRUE,4,0,0.0071,0.1139,0.0357,0.2542
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2017,FALSE,0,NA,NA,0.0491,0.0025,0.2095
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2018,TRUE,3,0,0.0064,0.0185,0.001,0.0717
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2019,FALSE,0,NA,NA,0.0132,3e-04,0.0558
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2020,TRUE,3,0,0.0013,0.0093,1e-04,0.0433
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2021,TRUE,4,0,0.0018,0.0095,5e-04,0.038
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2022,TRUE,3,0,0.0022,0.0123,6e-04,0.0444
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2023,TRUE,4,0,2e-04,0.0093,4e-04,0.039
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2024,FALSE,0,NA,NA,0.0177,0.002,0.0585
"MYTH","115322_NE",115322,"NE","Northern Region",52.37764,-125.98565,2025,TRUE,4,0,0.0016,0.0207,0.0024,0.0663
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2017,FALSE,0,NA,NA,0.3039,0.004,0.9505
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2018,TRUE,2,0,0.0298,0.0707,0.0017,0.3233
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2019,TRUE,3,0,0.0084,0.0404,4e-04,0.2104
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2020,TRUE,3,0,0.0018,0.0243,1e-04,0.1498
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2021,TRUE,4,0,2e-04,0.0177,3e-04,0.1051
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2022,TRUE,3,0,0.0011,0.0189,4e-04,0.0983
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2023,TRUE,4,0,2e-04,0.0138,2e-04,0.0796
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2024,TRUE,4,0,7e-04,0.02,0.001,0.0886
"MYTH","115322_NW",115322,"NW","Northern Region",52.37481,-126.08159,2025,TRUE,4,0,0.0013,0.021,0.001,0.0906
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2017,FALSE,0,NA,NA,0.1139,0.0043,0.4998
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2018,TRUE,2,0,0.02,0.035,0.0016,0.1482
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2019,TRUE,3,0,0.0073,0.0218,5e-04,0.1009
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2020,FALSE,0,NA,NA,0.0137,1e-04,0.0682
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2021,TRUE,2,0,0.0018,0.0111,4e-04,0.0491
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2022,TRUE,4,0,0.0031,0.013,6e-04,0.0503
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2023,TRUE,4,0,0.0013,0.0095,3e-04,0.0432
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2024,TRUE,3,0,0.0056,0.0161,0.0015,0.0565
"MYTH","115322_SE",115322,"SE","Northern Region",52.35752,-126.01253,2025,TRUE,4,0,0.0024,0.018,0.0018,0.061
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2017,FALSE,0,NA,NA,0.1026,0.0048,0.4435
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2018,TRUE,3,0,0.0047,0.0381,0.0017,0.1608
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2019,TRUE,3,0,0.0013,0.0285,5e-04,0.1264
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2020,TRUE,3,0,0.0013,0.0211,1e-04,0.1011
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2021,TRUE,2,0,0.0011,0.021,8e-04,0.0891
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2022,TRUE,2,0,0.0029,0.0253,0.001,0.0997
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2023,TRUE,4,0,2e-04,0.0194,7e-04,0.085
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2024,TRUE,3,0,0.0018,0.0339,0.0027,0.1249
"MYTH","115322_SW",115322,"SW","Northern Region",52.34498,-126.07967,2025,TRUE,4,0,7e-04,0.0388,0.0036,0.1367
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2017,TRUE,4,0,0.0124,0.2686,0.058,0.5645
"MYTH","1194_NW",1194,"NW","Kootenay Region",50.11749,-117.523,2018,TRUE,2,0,0.006,0.2543,0.0799,0.4979
