"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"EPFU","175354_SW",175354,"SW","Northern Region",59.40931,-126.09868,5,3,TRUE,0.6524,0.6166,0.4418,0.7714
"EPFU","17706_NW",17706,"NW","Northern Region",51.97601,-120.10368,2,1,TRUE,0.6663,0.4124,0.2926,0.5487
"EPFU","17706_SE",17706,"SE","Northern Region",51.9408,-120.01683,5,1,TRUE,0.2226,0.3464,0.2435,0.4664
"EPFU","17706_SW",17706,"SW","Northern Region",51.94316,-120.06784,4,4,TRUE,1,0.5084,0.3891,0.631
"EPFU","186330_NE",186330,"NE","Northern Region",55.95727,-122.58949,2,1,TRUE,0.5274,0.4408,0.3174,0.5715
"EPFU","186330_NW",186330,"NW","Northern Region",55.94606,-122.65922,2,0,FALSE,0.0143,0.4731,0.3736,0.5742
"EPFU","186490_NW",186490,"NW","Northern Region",54.754,-127.12678,8,6,TRUE,0.8419,0.6514,0.51,0.7871
"EPFU","186490_SE",186490,"SE","Northern Region",54.72257,-126.99742,6,0,FALSE,0.009,0.5382,0.4287,0.6474
"EPFU","186490_SW",186490,"SW","Northern Region",54.72278,-127.05397,9,6,TRUE,0.7196,0.6508,0.5211,0.7754
"EPFU","194666_NE",194666,"NE","Okanagan Region",50.23014,-119.32344,6,5,TRUE,0.9413,0.9098,0.842,0.9593
"EPFU","194666_SW",194666,"SW","Okanagan Region",50.16915,-119.41081,6,5,TRUE,0.9135,0.8572,0.7511,0.9303
"EPFU","20330_NE",20330,"NE","Kootenay Region",49.42454,-117.72865,7,4,TRUE,0.7023,0.8223,0.7265,0.8994
"EPFU","20330_SE",20330,"SE","Kootenay Region",49.3813,-117.67793,8,7,TRUE,0.9743,0.8305,0.7129,0.9176
"EPFU","206394_NE",206394,"NE","Northern Region",53.63655,-132.05056,4,0,FALSE,0.0064,0.4428,0.3124,0.587
"EPFU","206394_NW",206394,"NW","Northern Region",53.6372,-132.16251,4,1,TRUE,0.2539,0.3842,0.2364,0.5905
"EPFU","206394_SE",206394,"SE","Northern Region",53.60877,-131.99988,4,0,FALSE,0.0046,0.5462,0.4059,0.687
"EPFU","206394_SW",206394,"SW","Northern Region",53.57324,-132.11579,4,1,TRUE,0.254,0.4338,0.3059,0.5838
"EPFU","20730_NE",20730,"NE","Northern Region",56.79525,-124.90059,3,1,TRUE,0.3442,0.5332,0.3846,0.6798
"EPFU","20730_NW",20730,"NW","Northern Region",56.79948,-124.97614,3,1,TRUE,0.3398,0.3822,0.2669,0.5137
"EPFU","20730_SE",20730,"SE","Northern Region",56.78457,-124.88544,3,0,FALSE,0.0096,0.5415,0.4394,0.6448
"EPFU","20730_SW",20730,"SW","Northern Region",56.76456,-124.98588,2,0,FALSE,0.0181,0.5255,0.4249,0.6261
"EPFU","212266_NE",212266,"NE","Okanagan Region",50.751409,-120.480005,9,8,TRUE,0.9581,0.9218,0.8512,0.9711
