"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","year","surveyed","n_visits","detected","p_occupied","psi_expected","psi_expected_lo95","psi_expected_hi95"
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2018,FALSE,0,NA,NA,0.605,0.4505,0.7478
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2019,FALSE,0,NA,NA,0.5984,0.4579,0.7386
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2020,FALSE,0,NA,NA,0.6192,0.4734,0.7545
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2021,FALSE,0,NA,NA,0.7193,0.5834,0.8352
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2022,FALSE,0,NA,NA,0.7494,0.6198,0.8551
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2023,TRUE,4,1,1,0.8193,0.6988,0.9099
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2024,FALSE,0,NA,NA,0.7928,0.6672,0.8921
"MYVO","111466_NW",111466,"NW","Kootenay Region",49.01861,-115.09568,2025,TRUE,4,1,1,0.7942,0.6683,0.8926
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2017,FALSE,0,NA,NA,0.5834,0.3454,0.8102
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2018,TRUE,3,1,1,0.5964,0.4635,0.7252
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2019,TRUE,4,1,1,0.5529,0.4284,0.6808
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2020,FALSE,0,NA,NA,0.5588,0.4231,0.6914
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2021,FALSE,0,NA,NA,0.6551,0.5308,0.7733
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2022,TRUE,4,1,1,0.6882,0.5681,0.7975
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2023,FALSE,0,NA,NA,0.7626,0.647,0.8657
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2024,TRUE,4,1,1,0.7394,0.6186,0.8464
"MYVO","114602_NE",114602,"NE","South Coastal Region",49.70588,-125.06708,2025,TRUE,4,1,1,0.7428,0.6223,0.8463
"MYVO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2017,FALSE,0,NA,NA,0.6485,0.3714,0.8817
"MYVO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2018,TRUE,3,1,1,0.5747,0.428,0.7195
"MYVO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2019,TRUE,4,1,1,0.5034,0.3734,0.6417
"MYVO","114602_NW",114602,"NW","South Coastal Region",49.67623,-125.13792,2020,TRUE,4,1,1,0.5096,0.3704,0.6461
