"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"LACI","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,5,TRUE,0.6918,0.2452,0.1604,0.3454
"LACI","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,2,TRUE,0.2853,0.2539,0.1808,0.3366
"LACI","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,2,TRUE,0.3624,0.253,0.1793,0.3334
"LACI","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,1,TRUE,0.1754,0.2419,0.1579,0.3346
"LACI","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,4,TRUE,0.5883,0.6343,0.4621,0.7972
"LACI","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,6,TRUE,0.8103,0.6744,0.5112,0.8421
"LACI","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,5,TRUE,0.7986,0.6142,0.4484,0.7777
"LACI","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,4,TRUE,0.8713,0.6486,0.3913,0.8686
"LACI","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,6,TRUE,0.8959,0.8162,0.7371,0.8853
"LACI","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,8,TRUE,0.928,0.8205,0.7364,0.8927
"LACI","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,5,TRUE,0.945,0.8288,0.7494,0.8972
"LACI","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,9,TRUE,1,0.8795,0.8026,0.9399
"LACI","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,0,FALSE,0.0112,0.1549,0.0782,0.2613
"LACI","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,0,FALSE,0.0436,0.2973,0.2105,0.3921
"LACI","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,2,TRUE,0.3621,0.2284,0.1462,0.321
"LACI","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,5,TRUE,0.9349,0.8847,0.805,0.9413
"LACI","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,5,TRUE,0.9198,0.8872,0.8077,0.9428
"LACI","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,0,FALSE,0.0399,0.2586,0.1863,0.3396
"LACI","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,0,FALSE,0.0716,0.2842,0.2119,0.3648
"LACI","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,1,TRUE,0.3901,0.2547,0.181,0.337
"LACI","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,0,FALSE,0.0309,0.2295,0.1598,0.3087
"LACI","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,1,TRUE,0.4156,0.6011,0.3906,0.7874
"LACI","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,1,TRUE,0.4648,0.6842,0.519,0.8214
"LACI","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,2,TRUE,1,0.7258,0.5783,0.8461
"LACI","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,3,TRUE,0.3896,0.1755,0.1142,0.2472
"LACI","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,3,TRUE,0.5209,0.2517,0.1849,0.323
"LACI","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,0,FALSE,0.0311,0.1818,0.1156,0.2583
"LACI","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,4,TRUE,0.5333,0.2403,0.1767,0.3099
"LACI","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,6,TRUE,0.9186,0.8048,0.7092,0.8873
"LACI","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,7,TRUE,1,0.8561,0.7834,0.9181
"LACI","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,5,TRUE,0.7669,0.7266,0.6266,0.8276
"LACI","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,5,TRUE,0.7449,0.871,0.7803,0.9413
"LACI","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,1,TRUE,0.5043,0.2484,0.1404,0.3674
"LACI","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,0,FALSE,0.0033,0.1495,0.0775,0.2432
"LACI","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,1,TRUE,0.5053,0.1622,0.0845,0.2623
"LACI","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,5,TRUE,1,0.6862,0.5782,0.7825
"LACI","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,4,TRUE,0.8004,0.6415,0.5128,0.7538
"LACI","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,6,TRUE,1,0.7141,0.6295,0.7921
"LACI","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,5,TRUE,0.9123,0.7372,0.5284,0.8914
"LACI","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,3,TRUE,0.5662,0.8332,0.7574,0.8986
"LACI","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,0,FALSE,0.0801,0.7326,0.6041,0.8395
"LACI","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,3,TRUE,0.8614,0.8404,0.7763,0.8985
"LACI","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,4,TRUE,0.7283,0.8351,0.7633,0.8986
"LACI","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,6,TRUE,1,0.6984,0.6014,0.787
"LACI","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,1,TRUE,0.3369,0.7318,0.6351,0.8192
"LACI","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,4,TRUE,0.536,0.8511,0.7566,0.9237
"LACI","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,7,TRUE,0.8792,0.8444,0.7234,0.9348
"LACI","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,8,TRUE,0.9405,0.8354,0.7394,0.9103
"LACI","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,8,TRUE,0.9584,0.8482,0.775,0.9096
"LACI","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,7,TRUE,0.9202,0.8111,0.7127,0.8944
"LACI","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,6,TRUE,0.9705,0.91,0.8176,0.9687
"LACI","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,0,FALSE,0.0664,0.556,0.3931,0.721
"LACI","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,8,TRUE,1,0.7523,0.6617,0.8347
"LACI","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,2,TRUE,0.3783,0.6331,0.5325,0.7314
"LACI","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,6,TRUE,0.9109,0.7178,0.6085,0.8136
"LACI","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,4,TRUE,0.5694,0.5735,0.4415,0.7076
"LACI","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,6,TRUE,0.9271,0.7649,0.6646,0.8529
"LACI","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,6,TRUE,0.922,0.6987,0.5534,0.8332
"LACI","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,3,TRUE,1,0.8567,0.7892,0.9147
"LACI","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,3,TRUE,0.9165,0.8646,0.7742,0.9338
"LACI","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,4,TRUE,0.8865,0.8253,0.7507,0.8939
"LACI","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,3,TRUE,1,0.708,0.6005,0.8026
"LACI","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.7759,0.6797,0.8604
"LACI","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,3,TRUE,1,0.7332,0.5925,0.8457
"LACI","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,6,TRUE,1,0.8601,0.7665,0.9281
"LACI","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,9,TRUE,1,0.8701,0.7872,0.931
"LACI","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,8,TRUE,1,0.8997,0.8102,0.9558
"LACI","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,7,TRUE,0.7957,0.8222,0.7153,0.9097
"LACI","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,0,FALSE,0.1522,0.3063,0.2101,0.4123
"LACI","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,0,FALSE,0.2171,0.4122,0.2993,0.5222
"LACI","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.0119,0.1839,0.1145,0.2703
"LACI","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,0,FALSE,0.0044,0.2149,0.1025,0.3649
"LACI","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,1,TRUE,0.3442,0.3039,0.2088,0.4
"LACI","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,0,FALSE,0.0063,0.2167,0.1523,0.2916
"LACI","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,2,TRUE,0.2609,0.1795,0.0684,0.3494
"LACI","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,2,TRUE,0.3484,0.1463,0.0736,0.2463
