"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYLU","212906_SW",212906,"SW","South Coastal Region",49.33595,-124.7423,6,6,TRUE,1,0.8359,0.7245,0.9131
"MYLU","216746_NW",216746,"NW","South Coastal Region",49.10675,-125.78544,5,4,TRUE,0.8142,0.9421,0.8459,0.9872
"MYLU","216746_SE",216746,"SE","South Coastal Region",49.07768,-125.74644,8,6,TRUE,0.7934,0.8311,0.7168,0.9137
"MYLU","218282_SE",218282,"SE","Kootenay Region",50.13833,-117.55672,5,5,TRUE,1,0.8762,0.7469,0.9497
"MYLU","218282_SW",218282,"SW","Kootenay Region",50.15094,-117.6221,6,6,TRUE,1,0.9469,0.891,0.9807
"MYLU","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,2,TRUE,1,0.8566,0.7424,0.9321
"MYLU","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,6,TRUE,1,0.9049,0.8302,0.9568
"MYLU","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,7,TRUE,1,0.9338,0.8796,0.9703
"MYLU","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,5,TRUE,0.9402,0.9117,0.845,0.9599
"MYLU","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,5,TRUE,1,0.8763,0.7906,0.9376
"MYLU","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,6,TRUE,1,0.8303,0.6823,0.9297
"MYLU","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,7,TRUE,0.7825,0.8931,0.7928,0.9587
"MYLU","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,7,TRUE,0.778,0.9308,0.8606,0.9731
"MYLU","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,6,TRUE,0.8727,0.8673,0.7545,0.9413
"MYLU","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,6,TRUE,1,0.9086,0.8469,0.9525
"MYLU","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,2,TRUE,1,0.9064,0.8316,0.9556
"MYLU","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,4,TRUE,1,0.9669,0.9172,0.991
"MYLU","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,3,TRUE,1,0.9642,0.9065,0.9906
"MYLU","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,4,TRUE,1,0.9625,0.9086,0.9887
"MYLU","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,4,TRUE,1,0.8829,0.7449,0.9621
"MYLU","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,5,TRUE,0.8466,0.7433,0.5966,0.858
"MYLU","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,8,TRUE,1,0.9325,0.8677,0.9749
"MYLU","265749_SE",265749,"SE","Okanagan Region",49.11153,-118.97698,8,7,TRUE,0.9015,0.8668,0.803,0.9201
"MYLU","265749_SW",265749,"SW","Okanagan Region",49.11337,-119.05299,8,8,TRUE,1,0.8007,0.6524,0.9012
"MYLU","268521_NE",268521,"NE","Kootenay Region",49.49916,-115.03962,6,6,TRUE,1,0.9448,0.8864,0.9796
"MYLU","268521_NW",268521,"NW","Kootenay Region",49.48855,-115.09812,6,6,TRUE,1,0.9019,0.8426,0.9458
"MYLU","268521_SE",268521,"SE","Kootenay Region",49.44083,-115.05634,7,6,TRUE,0.9304,0.9644,0.8878,0.994
"MYLU","269777_NW",269777,"NW","Northern Region",57.04083,-122.86281,4,3,TRUE,0.7637,0.9496,0.8787,0.9876
"MYLU","269777_SW",269777,"SW","Northern Region",57.01497,-122.80521,4,4,TRUE,1,0.9487,0.9002,0.9808
"MYLU","271731_SW",271731,"SW","Kootenay Region",51.24146,-117.64962,9,4,TRUE,0.4963,0.9179,0.8622,0.9572
"MYLU","273050_SE",273050,"SE","South Coastal Region",49.00511,-125.65145,3,2,TRUE,0.6762,0.8734,0.789,0.9345
"MYLU","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,6,TRUE,1,0.8871,0.7506,0.9644
"MYLU","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,8,TRUE,1,0.9386,0.862,0.9801
"MYLU","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,8,TRUE,1,0.9843,0.9488,0.9978
"MYLU","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,7,TRUE,0.9024,0.8763,0.7404,0.9576
"MYLU","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,8,TRUE,1,0.9844,0.9604,0.996
"MYLU","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,8,TRUE,1,0.98,0.9538,0.9939
"MYLU","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,6,TRUE,1,0.9582,0.9168,0.9845
"MYLU","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,7,TRUE,1,0.9474,0.8933,0.9813
"MYLU","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,8,TRUE,1,0.8672,0.7643,0.944
"MYLU","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,6,TRUE,0.7573,0.8348,0.6888,0.9432
"MYLU","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,7,TRUE,1,0.8387,0.7258,0.9238
"MYLU","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,6,TRUE,1,0.9338,0.8298,0.986
"MYLU","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,7,TRUE,1,0.8699,0.7971,0.9239
"MYLU","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,8,TRUE,0.9062,0.8845,0.8144,0.9351
"MYLU","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,6,TRUE,1,0.8883,0.8196,0.9371
"MYLU","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,9,TRUE,1,0.9371,0.8683,0.9771
"MYLU","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,6,TRUE,1,0.9827,0.9544,0.9961
"MYLU","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,5,TRUE,1,0.9678,0.933,0.9896
"MYLU","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,6,TRUE,1,0.9437,0.8869,0.9801
"MYLU","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,6,TRUE,1,0.9141,0.8535,0.9561
"MYLU","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,7,TRUE,1,0.9175,0.8583,0.9589
"MYLU","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,3,TRUE,1,0.9762,0.9478,0.9922
"MYLU","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,3,TRUE,1,0.9692,0.9372,0.9891
"MYLU","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,3,TRUE,1,0.9765,0.9477,0.9926
"MYLU","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,3,TRUE,1,0.9779,0.95,0.993
"MYLU","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,3,TRUE,1,0.7798,0.6298,0.8889
"MYLU","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,2,TRUE,0.6976,0.8161,0.702,0.8991
"MYLU","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,2,TRUE,1,0.8749,0.8048,0.9315
"MYLU","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,7,TRUE,0.9087,0.9467,0.8972,0.9798
"MYLU","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,5,TRUE,0.8674,0.9528,0.9105,0.9812
"MYLU","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,5,TRUE,1,0.9368,0.8804,0.9754
"MYLU","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,8,TRUE,1,0.9693,0.9368,0.9888
"MYLU","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,7,TRUE,1,0.8552,0.7735,0.9191
"MYLU","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,7,TRUE,1,0.9127,0.8472,0.9581
"MYLU","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,6,TRUE,0.8588,0.7631,0.6421,0.8575
"MYLU","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,6,TRUE,0.8629,0.9165,0.8285,0.9693
"MYLU","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,2,TRUE,1,0.8751,0.7496,0.9575
"MYLU","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,2,TRUE,1,0.8932,0.785,0.9618
"MYLU","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,2,TRUE,1,0.8719,0.7491,0.9526
"MYLU","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,5,TRUE,1,0.9227,0.8608,0.9654
"MYLU","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,5,TRUE,1,0.8992,0.8261,0.9493
"MYLU","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,6,TRUE,1,0.9105,0.8538,0.9526
"MYLU","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,6,TRUE,1,0.9652,0.8819,0.9952
"MYLU","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,6,TRUE,1,0.9179,0.8647,0.9568
"MYLU","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,2,TRUE,0.372,0.8759,0.7909,0.9391
"MYLU","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,4,TRUE,1,0.9056,0.8498,0.9474
"MYLU","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,6,TRUE,0.8685,0.8901,0.8288,0.9377
"MYLU","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,6,TRUE,1,0.8984,0.8321,0.9464
