"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYEV","206394_SW",206394,"SW","Northern Region",53.57324,-132.11579,4,4,TRUE,1,0.702,0.5367,0.8359
"MYEV","20730_NE",20730,"NE","Northern Region",56.79525,-124.90059,3,3,TRUE,1,0.7999,0.6987,0.8898
"MYEV","20730_NW",20730,"NW","Northern Region",56.79948,-124.97614,3,2,TRUE,0.7206,0.8459,0.7577,0.9212
"MYEV","20730_SE",20730,"SE","Northern Region",56.78457,-124.88544,3,2,TRUE,0.7088,0.7789,0.7066,0.845
"MYEV","20730_SW",20730,"SW","Northern Region",56.76456,-124.98588,2,1,TRUE,0.539,0.775,0.7038,0.8393
"MYEV","212266_NE",212266,"NE","Okanagan Region",50.751409,-120.480005,9,8,TRUE,0.9138,0.8094,0.7048,0.9003
"MYEV","212266_NW",212266,"NW","Okanagan Region",50.777508,-120.5598176,8,7,TRUE,0.909,0.8348,0.7623,0.9013
"MYEV","212266_SE",212266,"SE","Okanagan Region",50.714878,-120.492405,8,4,TRUE,0.5357,0.7666,0.6396,0.8698
"MYEV","212266_SW",212266,"SW","Okanagan Region",50.732357,-120.521811,8,6,TRUE,0.8486,0.7798,0.6615,0.8762
"MYEV","212906_NW",212906,"NW","South Coastal Region",49.36971,-124.79984,7,4,TRUE,0.7039,0.8013,0.6948,0.8858
"MYEV","212906_SE",212906,"SE","South Coastal Region",49.35175,-124.74136,7,7,TRUE,1,0.7363,0.6089,0.8395
"MYEV","212906_SW",212906,"SW","South Coastal Region",49.33595,-124.7423,6,4,TRUE,0.7494,0.6915,0.5636,0.8023
"MYEV","216746_NW",216746,"NW","South Coastal Region",49.10675,-125.78544,5,4,TRUE,0.8372,0.7548,0.6101,0.8685
"MYEV","216746_SE",216746,"SE","South Coastal Region",49.07768,-125.74644,8,6,TRUE,0.8771,0.5992,0.4091,0.7562
"MYEV","218282_SE",218282,"SE","Kootenay Region",50.13833,-117.55672,5,4,TRUE,0.92,0.9112,0.8426,0.9602
"MYEV","218282_SW",218282,"SW","Kootenay Region",50.15094,-117.6221,6,6,TRUE,1,0.8772,0.8146,0.9299
"MYEV","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,2,TRUE,1,0.605,0.4185,0.7609
"MYEV","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,1,TRUE,0.4385,0.8291,0.7383,0.9045
"MYEV","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,6,TRUE,0.8852,0.8407,0.7643,0.9073
"MYEV","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,5,TRUE,0.9134,0.8267,0.7396,0.9021
