"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"LANO","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,1,TRUE,0.5427,0.9202,0.8345,0.9715
"LANO","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,2,TRUE,0.4431,0.8205,0.7168,0.9061
"LANO","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,7,TRUE,1,0.9358,0.8876,0.9694
"LANO","226090_SE",226090,"SE","Okanagan Region",50.07156,-120.42266,6,3,TRUE,0.5688,0.814,0.7064,0.9019
"LANO","230186_NE",230186,"NE","Okanagan Region",49.01457,-121.07198,5,5,TRUE,1,0.9166,0.8538,0.961
"LANO","230186_SE",230186,"SE","Okanagan Region",48.97511,-121.08329,6,6,TRUE,1,0.8644,0.7327,0.9499
"LANO","241002_NE",241002,"NE","Kootenay Region",51.03817,-118.1357,9,3,TRUE,0.3437,0.5417,0.3896,0.6872
"LANO","241002_NW",241002,"NW","Kootenay Region",51.01597,-118.20292,9,6,TRUE,0.6719,0.8985,0.8233,0.9519
"LANO","243562_NE",243562,"NE","Kootenay Region",49.69966,-115.98498,7,5,TRUE,0.7252,0.8407,0.7237,0.9238
"LANO","243562_SE",243562,"SE","Kootenay Region",49.65068,-115.94692,6,3,TRUE,0.5041,0.7449,0.6487,0.8287
"LANO","252394_NW",252394,"NW","South Coastal Region",48.79865,-125.16568,2,2,TRUE,1,0.9469,0.8976,0.9787
"LANO","26170_NE",26170,"NE","Northern Region",53.62052,-132.20883,4,3,TRUE,0.7545,0.9106,0.8403,0.9586
"LANO","26170_NW",26170,"NW","Northern Region",53.60452,-132.28837,3,3,TRUE,1,0.908,0.8312,0.9584
"LANO","26170_SE",26170,"SE","Northern Region",53.58901,-132.17695,4,4,TRUE,1,0.893,0.8146,0.9473
"LANO","26170_SW",26170,"SW","Northern Region",53.56895,-132.23042,4,4,TRUE,1,0.8748,0.7416,0.9556
"LANO","265749_NE",265749,"NE","Okanagan Region",49.15892,-119.03758,6,6,TRUE,1,0.9013,0.7981,0.9653
"LANO","265749_NW",265749,"NW","Okanagan Region",49.16674,-119.10324,8,8,TRUE,1,0.8858,0.8082,0.9442
