"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"MYSE","175354_SE",175354,"SE","Northern Region",59.42418,-125.94917,3,3,TRUE,1,0.437,0.2115,0.6946
"MYSE","175354_SW",175354,"SW","Northern Region",59.40931,-126.09868,5,4,TRUE,0.9996,0.539,0.3068,0.7743
"MYSE","17706_NW",17706,"NW","Northern Region",51.97601,-120.10368,2,0,FALSE,0.2842,0.4995,0.3009,0.7178
"MYSE","17706_SE",17706,"SE","Northern Region",51.9408,-120.01683,5,0,FALSE,0.0378,0.4639,0.2746,0.6681
"MYSE","17706_SW",17706,"SW","Northern Region",51.94316,-120.06784,4,2,TRUE,0.874,0.4961,0.3095,0.699
"MYSE","186330_NE",186330,"NE","Northern Region",55.95727,-122.58949,2,1,TRUE,0.783,0.3952,0.2114,0.6129
"MYSE","186330_NW",186330,"NW","Northern Region",55.94606,-122.65922,2,0,FALSE,0.14,0.3147,0.2005,0.4559
"MYSE","186490_NW",186490,"NW","Northern Region",54.754,-127.12678,8,5,TRUE,0.7278,0.3067,0.1749,0.4854
"MYSE","186490_SE",186490,"SE","Northern Region",54.72257,-126.99742,6,0,FALSE,0.0076,0.406,0.2674,0.5632
"MYSE","186490_SW",186490,"SW","Northern Region",54.72278,-127.05397,9,2,TRUE,0.3112,0.2845,0.171,0.4386
"MYSE","194666_NE",194666,"NE","Okanagan Region",50.23014,-119.32344,6,0,FALSE,0.0145,0.045,0.0138,0.0971
"MYSE","194666_SW",194666,"SW","Okanagan Region",50.16915,-119.41081,6,0,FALSE,0.0026,0.06,0.0124,0.1709
"MYSE","20330_NE",20330,"NE","Kootenay Region",49.42454,-117.72865,7,1,TRUE,0.1767,0.1844,0.1126,0.2847
"MYSE","20330_SE",20330,"SE","Kootenay Region",49.3813,-117.67793,8,1,TRUE,0.1897,0.1698,0.0925,0.2846
"MYSE","206394_NE",206394,"NE","Northern Region",53.63655,-132.05056,4,0,FALSE,0.0743,0.3514,0.1801,0.5712
"MYSE","206394_NW",206394,"NW","Northern Region",53.6372,-132.16251,4,0,FALSE,0.0877,0.1817,0.0872,0.3031
"MYSE","206394_SE",206394,"SE","Northern Region",53.60877,-131.99988,4,0,FALSE,0.1678,0.3017,0.1909,0.4462
"MYSE","206394_SW",206394,"SW","Northern Region",53.57324,-132.11579,4,0,FALSE,0.0431,0.2748,0.1349,0.4913
"MYSE","20730_NE",20730,"NE","Northern Region",56.79525,-124.90059,3,2,TRUE,0.6933,0.3499,0.2008,0.5511
"MYSE","20730_NW",20730,"NW","Northern Region",56.79948,-124.97614,3,1,TRUE,0.435,0.2829,0.1566,0.4587
"MYSE","20730_SE",20730,"SE","Northern Region",56.78457,-124.88544,3,0,FALSE,0.1016,0.3312,0.2196,0.4681
"MYSE","20730_SW",20730,"SW","Northern Region",56.76456,-124.98588,2,0,FALSE,0.0994,0.3782,0.2556,0.5209
"MYSE","212266_NE",212266,"NE","Okanagan Region",50.751409,-120.480005,9,0,FALSE,0.0292,0.0679,0.0182,0.1546
"MYSE","212266_NW",212266,"NW","Okanagan Region",50.777508,-120.5598176,8,0,FALSE,0.0025,0.0523,0.0122,0.1444
"MYSE","212266_SE",212266,"SE","Okanagan Region",50.714878,-120.492405,8,0,FALSE,0.0067,0.0456,0.0109,0.115
"MYSE","212266_SW",212266,"SW","Okanagan Region",50.732357,-120.521811,8,0,FALSE,0.0029,0.0448,0.011,0.1118
"MYSE","212906_NW",212906,"NW","South Coastal Region",49.36971,-124.79984,7,0,FALSE,0.0048,0.0158,0.003,0.0433
"MYSE","212906_SE",212906,"SE","South Coastal Region",49.35175,-124.74136,7,0,FALSE,0.0096,0.0278,0.0043,0.0794
"MYSE","212906_SW",212906,"SW","South Coastal Region",49.33595,-124.7423,6,0,FALSE,0.0034,0.0187,0.0036,0.0503
"MYSE","216746_NW",216746,"NW","South Coastal Region",49.10675,-125.78544,5,0,FALSE,0.0036,0.0332,0.0046,0.094
"MYSE","216746_SE",216746,"SE","South Coastal Region",49.07768,-125.74644,8,0,FALSE,0.0045,0.0367,0.0029,0.1413
"MYSE","218282_SE",218282,"SE","Kootenay Region",50.13833,-117.55672,5,0,FALSE,0.0649,0.1414,0.0603,0.2492
"MYSE","218282_SW",218282,"SW","Kootenay Region",50.15094,-117.6221,6,2,TRUE,0.3581,0.2053,0.1313,0.3038
"MYSE","219626_SW",219626,"SW","South Coastal Region",48.92819,-125.25,2,0,FALSE,0.0022,0.0339,0.0029,0.1236
"MYSE","226090_NE",226090,"NE","Okanagan Region",50.10929,-120.45236,6,0,FALSE,0.0083,0.089,0.0132,0.2718
"MYSE","226090_NW",226090,"NW","Okanagan Region",50.0999,-120.50647,7,0,FALSE,0.0093,0.0487,0.0146,0.111
