"species","site","GRTS_Cell_ID","Quadrant","region","lat","long","n_years_surveyed","n_years_detected","ever_detected","mean_p_occupied","mean_psi_expected","mean_psi_expected_lo95","mean_psi_expected_hi95"
"COTO","283586_NE",283586,"NE","Northern Region",54.3558,-128.5366,6,0,FALSE,0.0302,0.0963,0.0182,0.2647
"COTO","283586_NW",283586,"NW","Northern Region",54.3321,-128.6266,8,0,FALSE,0.0208,0.069,0.0157,0.1711
"COTO","283586_SE",283586,"SE","Northern Region",54.31162,-128.54374,8,0,FALSE,0.0065,0.0552,0.0076,0.1389
"COTO","283586_SW",283586,"SW","Northern Region",54.2946,-128.581,8,0,FALSE,0.0226,0.0786,0.0153,0.2167
"COTO","294832_NE",294832,"NE","Northern Region",56.3348,-120.97877,8,0,FALSE,0.0088,0.0178,0.0029,0.059
"COTO","294832_NW",294832,"NW","Northern Region",56.33264,-121.00747,8,0,FALSE,0.0058,0.0151,0.0029,0.0451
"COTO","294832_SE",294832,"SE","Northern Region",56.30206,-120.94608,6,0,FALSE,0.0052,0.011,0.0022,0.0317
"COTO","294832_SW",294832,"SW","Northern Region",56.30496,-121.00198,7,0,FALSE,0.0035,0.0099,0.0017,0.031
"COTO","317428_NE",317428,"NE","South Coastal Region",49.06292,-120.79944,8,1,TRUE,0.1875,0.1582,0.0678,0.2901
"COTO","317428_NW",317428,"NW","South Coastal Region",49.06417,-120.90943,8,0,FALSE,0.0829,0.1489,0.0445,0.309
"COTO","317428_SE",317428,"SE","South Coastal Region",49.06053,-120.77309,7,1,TRUE,0.2129,0.1961,0.0893,0.3437
"COTO","317428_SW",317428,"SW","South Coastal Region",49.04617,-120.85085,6,1,TRUE,0.2304,0.1054,0.0275,0.2492
"COTO","326072_NE",326072,"NE","South Coastal Region",49.09743,-122.51957,7,1,TRUE,0.2388,0.4734,0.3294,0.6245
"COTO","326072_NW",326072,"NW","South Coastal Region",49.05235,-122.58989,9,0,FALSE,0.0243,0.4645,0.3156,0.6256
"COTO","326072_SE",326072,"SE","South Coastal Region",49.0144,-122.52755,6,1,TRUE,0.266,0.4743,0.3262,0.635
"COTO","326072_SW",326072,"SW","South Coastal Region",49.01082,-122.58104,9,2,TRUE,0.284,0.3565,0.2355,0.497
"COTO","37274_NE",37274,"NE","Northern Region",53.08874,-119.20318,6,0,FALSE,6e-04,0.0126,0.0014,0.0487
"COTO","37274_SE",37274,"SE","Northern Region",53.05051,-119.21418,5,0,FALSE,0.0019,0.0121,0.0024,0.0338
"COTO","37274_SW",37274,"SW","Northern Region",53.03564,-119.22895,6,0,FALSE,0.0016,0.01,0.0017,0.0315
"COTO","38442_NW",38442,"NW","Okanagan Region",51.51999,-122.28978,6,3,TRUE,0.738,0.44,0.3043,0.594
"COTO","38442_SW",38442,"SW","Okanagan Region",51.50238,-122.28992,7,1,TRUE,0.3086,0.4102,0.2828,0.5594
"COTO","42026_NE",42026,"NE","Northern Region",55.85527,-121.65345,3,0,FALSE,0.001,0.0143,0.0029,0.042
"COTO","42026_NW",42026,"NW","Northern Region",55.83616,-121.71691,3,0,FALSE,0.0015,0.0131,0.0029,0.0356
"COTO","42026_SE",42026,"SE","Northern Region",55.81797,-121.66405,3,0,FALSE,9e-04,0.0171,0.0036,0.0491
"COTO","42026_SW",42026,"SW","Northern Region",55.81131,-121.70131,3,0,FALSE,9e-04,0.0158,0.0031,0.0457
"COTO","47210_NW",47210,"NW","Okanagan Region",49.84159,-119.9783,3,1,TRUE,0.3702,0.3824,0.2411,0.5218
"COTO","47210_SE",47210,"SE","Okanagan Region",49.79638,-119.86985,3,2,TRUE,0.7727,0.4614,0.3004,0.6396
"COTO","47210_SW",47210,"SW","Okanagan Region",49.79097,-119.95267,2,1,TRUE,0.5059,0.2335,0.1476,0.3321
"COTO","47322_NE",47322,"NE","Northern Region",55.69808,-120.43213,8,0,FALSE,0.0027,0.0121,0.0025,0.0345
"COTO","47322_NW",47322,"NW","Northern Region",55.70016,-120.48989,6,0,FALSE,0.0042,0.0128,0.0028,0.0339
"COTO","47322_SE",47322,"SE","Northern Region",55.64597,-120.40102,5,0,FALSE,0.0036,0.0129,0.0026,0.0379
"COTO","47322_SW",47322,"SW","Northern Region",55.65446,-120.49465,8,0,FALSE,0.0051,0.0157,0.0037,0.041
"COTO","57322_NE",57322,"NE","South Coastal Region",49.09454,-122.09881,7,3,TRUE,0.8385,0.5405,0.3726,0.7125
"COTO","57322_NW",57322,"NW","South Coastal Region",49.07915,-122.16077,7,0,FALSE,0.0968,0.5628,0.4092,0.7278
"COTO","57322_SE",57322,"SE","South Coastal Region",49.0141,-122.09198,7,2,TRUE,0.387,0.5497,0.3765,0.7151
"COTO","57322_SW",57322,"SW","South Coastal Region",49.01663,-122.15131,7,0,FALSE,0.1207,0.3598,0.2409,0.51
"COTO","58842_NW",58842,"NW","Northern Region",54.79952,-121.1886,2,0,FALSE,0.0211,0.0474,0.0081,0.1464
"COTO","58842_SE",58842,"SE","Northern Region",54.73781,-121.16052,2,0,FALSE,0.0108,0.0286,0.005,0.0859
"COTO","58842_SW",58842,"SW","Northern Region",54.75716,-121.25541,2,0,FALSE,0.0138,0.0302,0.005,0.0945
"COTO","5994_NE",5994,"NE","Kootenay Region",49.26067,-115.24894,5,1,TRUE,0.4911,0.6998,0.5555,0.8403
"COTO","5994_SE",5994,"SE","Kootenay Region",49.21228,-115.26277,5,3,TRUE,0.8778,0.6484,0.4752,0.8174
"COTO","60586_NW",60586,"NW","Kootenay Region",50.93041,-116.39001,6,1,TRUE,0.3627,0.5068,0.3709,0.656
"COTO","60586_SW",60586,"SW","Kootenay Region",50.90342,-116.39335,6,0,FALSE,0.0425,0.4707,0.2582,0.7407
"COTO","6202_NE",6202,"NE","South Coastal Region",48.53741,-123.50119,6,2,TRUE,0.4744,0.4169,0.2817,0.5779
"COTO","6202_NW",6202,"NW","South Coastal Region",48.50788,-123.60088,6,1,TRUE,0.2872,0.4505,0.286,0.6345
"COTO","6202_SE",6202,"SE","South Coastal Region",48.48934,-123.5079,4,1,TRUE,0.3304,0.4136,0.3046,0.5362
"COTO","6202_SW",6202,"SW","South Coastal Region",48.48637,-123.54913,7,3,TRUE,0.8287,0.5689,0.4257,0.7198
"COTO","70250_NW",70250,"NW","Kootenay Region",51.24583,-116.91793,6,1,TRUE,0.4094,0.5751,0.4195,0.7339
"COTO","70250_SW",70250,"SW","Kootenay Region",51.20982,-116.89974,4,0,FALSE,0.1347,0.5307,0.3903,0.6932
"COTO","73002_NE",73002,"NE","Okanagan Region",50.85067,-121.87219,8,0,FALSE,0.0278,0.5091,0.3556,0.6609
"COTO","73002_SE",73002,"SE","Okanagan Region",50.82484,-121.86896,9,1,TRUE,0.2601,0.3645,0.2372,0.4929
"COTO","73002_SW",73002,"SW","Okanagan Region",50.80422,-121.87782,9,3,TRUE,0.4424,0.3783,0.2637,0.5048
"COTO","73786_NW",73786,"NW","South Coastal Region",49.12334,-123.06198,9,0,FALSE,0.0208,0.4638,0.312,0.6274
"COTO","73786_SE",73786,"SE","South Coastal Region",49.12604,-123.00163,9,0,FALSE,0.0113,0.4738,0.2928,0.6669
"COTO","73786_SW",73786,"SW","South Coastal Region",49.10823,-123.07992,7,0,FALSE,0.0512,0.3041,0.1561,0.5029
"COTO","77162_NE",77162,"NE","Kootenay Region",50.95478,-118.09975,5,0,FALSE,0.0671,0.153,0.0513,0.3001
"COTO","77162_SW",77162,"SW","Kootenay Region",50.886,-118.10586,8,4,TRUE,0.6705,0.7233,0.5703,0.8568
"COTO","79018_NE",79018,"NE","Kootenay Region",50.2021,-116.91007,8,5,TRUE,0.6975,0.5246,0.3792,0.6751
"COTO","79018_NW",79018,"NW","Kootenay Region",50.19383,-116.94752,8,8,TRUE,1,0.7529,0.5712,0.8973
"COTO","79018_SE",79018,"SE","Kootenay Region",50.18723,-116.90419,8,4,TRUE,0.6406,0.6687,0.5036,0.8282
"COTO","79018_SW",79018,"SW","Kootenay Region",50.17771,-116.95968,7,7,TRUE,1,0.7171,0.5513,0.8647
"COTO","86074_NE",86074,"NE","South Coastal Region",49.23087,-122.3056,7,3,TRUE,0.6067,0.6247,0.4431,0.7931
"COTO","86074_NW",86074,"NW","South Coastal Region",49.18442,-122.40331,3,2,TRUE,0.7778,0.5186,0.3835,0.6658
"COTO","86074_SE",86074,"SE","South Coastal Region",49.16962,-122.3193,4,3,TRUE,0.8041,0.3684,0.2415,0.514
"COTO","86074_SW",86074,"SW","South Coastal Region",49.14174,-122.38204,6,3,TRUE,0.7181,0.4765,0.3411,0.6176
"COTO","89962_NE",89962,"NE","Kootenay Region",49.07682,-117.5986,3,0,FALSE,0.1844,0.6629,0.4825,0.8245
"COTO","89962_SE",89962,"SE","Kootenay Region",49.00974,-117.57236,3,3,TRUE,1,0.5584,0.3908,0.7462
"COTO","89962_SW",89962,"SW","Kootenay Region",49.0077,-117.63034,3,2,TRUE,0.9921,0.7681,0.5287,0.9357
"COTO","93290_NE",93290,"NE","Okanagan Region",49.44361,-119.56535,6,0,FALSE,0.0567,0.3363,0.219,0.4761
"COTO","93290_NW",93290,"NW","Okanagan Region",49.41531,-119.6018,9,5,TRUE,0.6193,0.4555,0.3262,0.6011
"COTO","93290_SE",93290,"SE","Okanagan Region",49.38433,-119.56165,8,0,FALSE,0.0725,0.3827,0.2501,0.5392
"COTO","93290_SW",93290,"SW","Okanagan Region",49.37943,-119.59374,9,5,TRUE,0.6913,0.4468,0.2964,0.599
"COTO","94522_NW",94522,"NW","Northern Region",53.10732,-131.86467,3,0,FALSE,0.0154,0.065,0.0136,0.1767
"COTO","94522_SE",94522,"SE","Northern Region",53.08196,-131.77925,3,0,FALSE,0.0137,0.0441,0.0107,0.1057
"COTO","9466_NE",9466,"NE","Northern Region",57.34435,-125.50932,2,0,FALSE,0.003,0.0197,0.0041,0.0566
"COTO","9466_NW",9466,"NW","Northern Region",57.3459,-125.55037,3,0,FALSE,0.003,0.0291,0.0038,0.0962
"COTO","9466_SE",9466,"SE","Northern Region",57.31575,-125.49037,3,0,FALSE,0.0054,0.0195,0.0041,0.0539
"COTO","9466_SW",9466,"SW","Northern Region",57.29483,-125.51474,3,0,FALSE,0.0022,0.0155,0.0033,0.043
"COTO","986_NE",986,"NE","Northern Region",53.188,-121.30225,8,0,FALSE,0.0011,0.0256,0.0019,0.0972
"COTO","986_SE",986,"SE","Northern Region",53.1392,-121.2577,6,0,FALSE,0.0014,0.0158,0.0019,0.0579
