"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
-0.753826700910193,1.03992925381378,-2.82249435113648,-1.42639335236883,-0.763415502205687,-0.0938778589872536,1.36856466423287,1.00010585654701,9000,1,0.778,"beta.psi[1]"
-1.82469414049932,0.477231275544828,-2.80669082000044,-2.13414152469258,-1.80484011959521,-1.49202925255736,-0.946088246872933,1.00000086508338,9000,0,1,"beta.psi[2]"
0.632542401509559,0.545770209952375,-0.426952497913994,0.269565636533362,0.627429043105437,0.989742032850482,1.7303990090984,0.999933125013698,9000,1,0.882555555555556,"beta.psi[3]"
-0.243505117968941,0.156230219768198,-0.57863781402943,-0.339330554122735,-0.231566243901725,-0.133146248521433,0.0194660844194569,0.999876553370329,9000,1,0.961888888888889,"beta.gamma"
-0.781085039071319,0.322503079737592,-1.402441063687,-0.989265678238742,-0.786479310592426,-0.573317785192747,-0.130349594304555,1.00001489163895,9000,0,0.988555555555556,"beta.phi"
0.561385808162339,0.0582480381831915,0.448396005656093,0.521237779500754,0.561457759892554,0.600799720116846,0.677392349949673,1.00046816319356,5351,0,1,"beta.p[1]"
0.0828453930064164,0.0540331079267323,-0.0205595055793751,0.0460315397455902,0.0825179484600595,0.119324567482467,0.189389074485034,0.999952784274443,9000,1,0.938666666666667,"beta.p[2]"
-0.0135882848456233,0.0552213240800989,-0.123079363136438,-0.0507783840608782,-0.0131882102161594,0.0241365859268375,0.0926016144784658,0.999987410318346,9000,1,0.596222222222222,"beta.p[3]"
0.114353711670413,0.051652276072538,0.013850317393727,0.0803659922583745,0.114254315012975,0.148661026462922,0.215512005742695,1.00057004615255,6593,0,0.986777777777778,"beta.p[4]"
-2.05199357520606,0.555510351829199,-3.32759382538401,-2.37287547317397,-1.98959375619662,-1.66169955898935,-1.15069478476271,1.0015632778166,2237,0,1,"alpha.gamma[1]"
-2.06104510640238,0.412419466435062,-2.94440093598245,-2.31988936850199,-2.03231130525363,-1.77101615809952,-1.34035443938068,1.00000221935667,9000,0,1,"alpha.gamma[2]"
-2.3048015121389,0.453264670759042,-3.32413210662821,-2.57060128406045,-2.26962374335623,-1.98761945654144,-1.519296691081,1.00034370715509,9000,0,1,"alpha.gamma[3]"
-1.75704688877287,0.32440852216078,-2.4413106408706,-1.96108869192273,-1.73563471161161,-1.53526504262301,-1.16997904538363,1.00003306608653,9000,0,1,"alpha.gamma[4]"
-1.69058620371803,0.31956441021468,-2.35934123728901,-1.89462777830916,-1.67445132781565,-1.46967883720285,-1.10632812356729,1.00030675398903,4488,0,1,"alpha.gamma[5]"
-1.91790783211842,0.397717571276201,-2.77561582607409,-2.1671149140362,-1.89673984610744,-1.64155478127467,-1.20356934788383,1.00037561483485,7792,0,1,"alpha.gamma[6]"
-2.01988713030842,0.420536479744954,-2.93872732926638,-2.27848716744506,-1.99229100555909,-1.72742129032169,-1.28678043171026,1.00060324252005,5438,0,1,"alpha.gamma[7]"
-0.981303340531909,0.338695481419362,-1.68233663430133,-1.19766302538959,-0.969489405496435,-0.752483736544604,-0.345851468665203,0.999983630948092,9000,0,0.999111111111111,"alpha.gamma[8]"
2.68719876527905,0.726072349560465,1.45063010816667,2.17498571671136,2.62253053015061,3.11956868408337,4.26126702825456,1.00026527571329,5947,0,1,"alpha.phi[1]"
1.5502924321873,0.467893742661148,0.725268994452659,1.22126458588856,1.51840360599969,1.83590440078298,2.57496299848145,1.00024753553142,5070,0,1,"alpha.phi[2]"
1.15559769658437,0.368792947914953,0.478827246570449,0.89807712125314,1.13704346650921,1.38930630283134,1.93170313870625,1.00055935887833,3764,0,0.999888888888889,"alpha.phi[3]"
2.091689575488,0.500309004880757,1.2082564823741,1.74166816587705,2.05336762500062,2.40514756925552,3.17671633408784,1.00007149218424,9000,0,1,"alpha.phi[4]"
2.11627792334265,0.505046924986145,1.24919677025018,1.76499987333892,2.07262306549031,2.41815943965375,3.22195314026411,1.00120160033542,2674,0,1,"alpha.phi[5]"
1.62971933983729,0.361205093451895,0.97456179701113,1.38178844976101,1.60896441825742,1.85905679917702,2.40251219400027,0.999863162657746,9000,0,1,"alpha.phi[6]"
1.50182381005377,0.443032022976008,0.728248183309844,1.19744232601978,1.47222920830921,1.78002695061704,2.46433674284133,0.999955304899741,9000,0,1,"alpha.phi[7]"
1.9539536264356,0.552537868134541,1.01122487450843,1.56951932642448,1.90754106152695,2.27337053221972,3.16702841357746,1.0000244885219,9000,0,0.999888888888889,"alpha.phi[8]"
0.1248574983694,0.0533848308653682,0.0346365957438315,0.0852646005815137,0.120299849720165,0.159533983289711,0.24036220084305,1.00056618203463,3207,0,1,"gamma.avg[1]"
