"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
-1.85649873392185,1.16722634115625,-4.08121584671475,-2.63937913523167,-1.90322492369276,-1.11171035844232,0.55625040312138,1.00118401028238,1745,1,0.937777777777778,"beta.psi[1]"
0.566366435729555,0.711715506305836,-0.979478188607688,0.14853165019471,0.588843426032335,1.01934653147161,1.92068721219882,1.00288756842705,2818,1,0.812333333333333,"beta.psi[2]"
0.545600085506214,0.859224340139867,-1.08637158626352,-0.0290175526427783,0.52804961963287,1.10153265553552,2.30200513871546,1.00130757405186,3187,1,0.737777777777778,"beta.psi[3]"
-0.206888945279982,0.224883521447895,-0.702393012223056,-0.339937580534393,-0.187268217000189,-0.0576230957928225,0.187700157865977,1.00135116236671,1351,1,0.836666666666667,"beta.gamma"
0.614422020416043,0.492247717273708,-0.327529230770486,0.30672431420263,0.586393369074395,0.900018790448744,1.65985697360029,1.0005162649881,3407,1,0.917333333333333,"beta.phi"
-0.837412676994486,0.111442298599835,-1.05685369855279,-0.911778677701353,-0.837972004229171,-0.763148474657863,-0.622276824305071,1.00043835291664,4189,0,1,"beta.p[1]"
-0.167176795193499,0.104094801041527,-0.371163042580539,-0.237589114590976,-0.165361192297847,-0.0974157724810745,0.038312750550515,1.00034087200845,7150,1,0.946,"beta.p[2]"
0.207473487691253,0.099075247060178,0.0154197852880327,0.14015384446342,0.205777856185225,0.274445027182821,0.399351693814729,0.999991135288483,9000,0,0.982666666666667,"beta.p[3]"
0.328234758269907,0.0765094957978957,0.17976702684127,0.277742304493716,0.327818849777633,0.378867687006941,0.479303628593675,1.00046191475813,6124,0,1,"beta.p[4]"
-3.42600740956216,0.742940738695961,-5.14114935641284,-3.86661102438511,-3.35309577190134,-2.8960025965391,-2.18046579471089,1.00000017889459,9000,0,1,"alpha.gamma[1]"
-3.5699440232763,0.737462251988154,-5.28642503508086,-3.99439180580205,-3.47888759890637,-3.05034455677579,-2.36809628507987,1.00072926468792,2431,0,1,"alpha.gamma[2]"
-2.06211354664379,0.362241220161314,-2.84014415050996,-2.28005123263049,-2.0370430699286,-1.81495453717014,-1.43803781243883,0.999947630243532,9000,0,1,"alpha.gamma[3]"
-2.35583541795768,0.487474313722298,-3.45650102252274,-2.64612726832927,-2.30857212071919,-2.01474317083471,-1.53468850889955,1.00037996365683,7593,0,1,"alpha.gamma[4]"
-1.63497181077016,0.362232963029508,-2.42229876533469,-1.85297218902447,-1.61366770377078,-1.39455780535593,-0.988229505004913,1.00026410684073,9000,0,1,"alpha.gamma[5]"
-2.12972995475921,0.446997876555244,-3.10688697175463,-2.40278007425809,-2.09454449783596,-1.82515471641189,-1.34814594535499,1.00012986480125,7104,0,1,"alpha.gamma[6]"
-1.54119719988675,0.443749006447094,-2.5264515884099,-1.79706987659067,-1.50099762993027,-1.243211267668,-0.792765292173706,1.00050504918254,3308,0,1,"alpha.gamma[7]"
-0.0422273803182534,0.366895037161862,-0.745649304160971,-0.288691086493319,-0.0453347537383925,0.193988603906581,0.693714764526804,0.999856204022922,9000,1,0.551222222222222,"alpha.gamma[8]"
0.794768051599929,0.791035099163306,-0.566794415205681,0.243657266931342,0.735162126327812,1.2722132186994,2.5384728874645,1.0007222859392,2419,1,0.849444444444444,"alpha.phi[1]"
-0.178677113174166,0.773064217262591,-1.7115915658825,-0.674686045903122,-0.182659941364099,0.294844532704229,1.40221968183633,1.00057628427011,5428,1,0.603888888888889,"alpha.phi[2]"
