"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
0.896510850681989,1.09327654684634,-1.31068613166827,0.207613109058402,0.897473655134576,1.59574129548215,3.01730174716534,1.0006492390277,2559,1,0.807333333333333,"beta.psi[1]"
-0.352418756294241,0.401410716707672,-1.13529251474889,-0.615463187307151,-0.351274920131147,-0.095096365509617,0.443975092844701,1.00026517343384,5632,1,0.819333333333333,"beta.psi[2]"
-0.153807898752081,0.732613599631634,-1.6214684036053,-0.635178190689895,-0.145919730618618,0.330265810986376,1.26405736377165,1.00002435945984,9000,1,0.583,"beta.psi[3]"
-0.163055293875733,0.130246302306453,-0.443875458749699,-0.242447054203238,-0.151967472418376,-0.0735466008915354,0.0643723663581067,1.00052957274916,4335,1,0.910444444444444,"beta.gamma[1]"
0.384611627207467,0.497869502151173,-0.181296317770294,0.0458283705951168,0.183423788696915,0.651254206100462,1.60936511371637,1.00108851042904,1987,1,0.832111111111111,"beta.gamma[2]"
0.166966543012395,0.291224983390788,-0.305394159819416,-0.0438580093358749,0.129049093980928,0.345724585074258,0.817697427613365,0.999966302703964,9000,1,0.686333333333333,"beta.phi[1]"
-0.0892881720242794,0.265640860937287,-0.452005919073744,-0.258269745171096,-0.13841231432488,0.0152697811484791,0.603897674400661,1.0020037047029,1343,1,0.731666666666667,"beta.phi[2]"
0.177676980087445,0.049988995112178,0.0792027035473365,0.143709320960797,0.176988540328886,0.211437316749448,0.275203862528189,0.999979311890788,9000,0,0.999777777777778,"beta.p[1]"
-0.0122397577292566,0.0476437919539619,-0.10582703838052,-0.0432276129976027,-0.012549449346548,0.0199515592390622,0.082572270837315,1.00004382036648,9000,1,0.605888888888889,"beta.p[2]"
0.296861021540801,0.0499807226311796,0.19854489317492,0.262420345125975,0.297415252787258,0.3311107323627,0.394071523050557,1.00010978848877,9000,0,1,"beta.p[3]"
0.239370794483004,0.048080073525258,0.144733783006198,0.206045171462484,0.239743188269236,0.272539769139466,0.332987136936611,1.00035080297083,4317,0,1,"beta.p[4]"
-1.14897949759949,0.570693091039922,-2.33642617332473,-1.50695200271043,-1.11706428188655,-0.749905345714884,-0.104885946366905,1.00072694341055,3263,0,0.985222222222222,"alpha.gamma[1]"
-1.53543928212289,0.658299787389181,-3.06031631097232,-1.89814990160501,-1.45997541600346,-1.08732569875383,-0.448278564213753,1.00071475909873,9000,0,0.998777777777778,"alpha.gamma[2]"
-1.19770887322579,0.460448350185697,-2.16067970236761,-1.48701053254869,-1.1739126728644,-0.875232663794294,-0.365347971906845,0.999920818529363,9000,0,0.998333333333333,"alpha.gamma[3]"
