"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
-1.42412554530299,1.37065927153103,-4.07848530363155,-2.35466932547509,-1.43836898924374,-0.504513270361433,1.28329260671764,1.00093340247527,2158,1,0.853666666666667,"beta.psi[1]"
-0.114170932396729,0.874329240637533,-1.93581781758103,-0.673980613059242,-0.104098654584458,0.473899627566224,1.55951942929582,1.00039327573506,4829,1,0.544888888888889,"beta.psi[2]"
0.0754072769016801,1.24233894375111,-2.40158540780053,-0.745341131055559,0.0751829577109274,0.889927132524338,2.53888182116245,1.00254984510629,830,1,0.526333333333333,"beta.psi[3]"
0.0493894740140054,0.127281409519612,-0.22546224927101,-0.0280151809288143,0.0602194984306811,0.137058882560517,0.270474714439573,1.0005436219297,2828,1,0.682,"beta.gamma[1]"
-0.236871242187035,0.262613222286563,-0.848397715570254,-0.388075694109934,-0.198087161645699,-0.0453165685553905,0.174328942206392,1.00035497642486,9000,1,0.823555555555556,"beta.gamma[2]"
-0.212510245685753,0.285017848187251,-0.76005296266198,-0.399976373036444,-0.221813188508667,-0.0298431641086492,0.376594094130283,1.00080890400448,2240,1,0.783555555555556,"beta.phi[1]"
0.0163103356600888,0.857885674135861,-1.61961512352595,-0.567478752208965,-0.010303763241455,0.594838007974704,1.75003235140252,1.00020609347391,7946,1,0.496777777777778,"beta.phi[2]"
0.382356964344948,0.09508441942982,0.197966036466789,0.317277022328509,0.381512070588281,0.446586703285322,0.570241095651062,0.99992180322012,9000,0,1,"beta.p[1]"
-0.382041956409891,0.0879618896460078,-0.553661663119156,-0.441786709535803,-0.381384303706142,-0.322868285840121,-0.209754091204133,1.00006449116183,9000,0,1,"beta.p[2]"
0.314277717583078,0.080475929754332,0.157099426593961,0.260158360917637,0.314516391687459,0.367551088857627,0.474642298391455,0.999853015196916,9000,0,1,"beta.p[3]"
-0.0135889910314619,0.096227264023084,-0.204871450477163,-0.0782295441624433,-0.0126002651326028,0.0515636637567457,0.174560585436979,1.0007476490919,2252,1,0.553444444444444,"beta.p[4]"
-3.98270489004247,0.78692473838697,-5.72310814220753,-4.4681980217144,-3.90195374215017,-3.42342556666371,-2.67136479866238,1.00080755118452,4126,0,1,"alpha.gamma[1]"
-2.80053047236011,0.456166258318451,-3.78215563494679,-3.07323497267894,-2.76044833566086,-2.48698654955503,-2.02721084873193,1.00152275165389,2333,0,1,"alpha.gamma[2]"
-3.67026144515829,0.683148283633044,-5.21125552457748,-4.0886849693551,-3.59723942800067,-3.18808692414212,-2.52010809054722,1.00036497181468,4281,0,1,"alpha.gamma[3]"
-3.73796876657566,0.733486438579017,-5.41299046218483,-4.16925260588505,-3.64725131939311,-3.22468206171652,-2.5640918435138,1.00072471653372,4919,0,1,"alpha.gamma[4]"
-3.37948436786767,0.57192995761958,-4.66877026041695,-3.71729384922739,-3.31841623841015,-2.97809371355797,-2.42293829494114,1.00009423542917,9000,0,1,"alpha.gamma[5]"
-2.35425625127114,0.368016211349086,-3.14096071610316,-2.58550622827308,-2.33556341062074,-2.10091311716734,-1.68884123671813,1.0003328848297,9000,0,1,"alpha.gamma[6]"
-3.20428119424332,0.553029280160782,-4.41940908202053,-3.53716603422215,-3.15615242383682,-2.81310415170819,-2.26825878056234,0.99997915902122,9000,0,1,"alpha.gamma[7]"
-2.61457052612665,0.559505188050173,-3.85369888848831,-2.93803103557519,-2.56123280885542,-2.2279373550176,-1.67220958346643,1.00023468195617,6333,0,1,"alpha.gamma[8]"
1.91905227100109,0.699080341251789,0.777875085425839,1.43530932193607,1.83109142394907,2.30111377247399,3.54741696307712,1.00001623901094,9000,0,0.999777777777778,"alpha.phi[1]"
