"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
-1.35696828072274,1.20134557138972,-3.70466651183936,-2.1645408334422,-1.3890150924715,-0.581586877457143,1.05865069046887,1.00007881050125,9000,1,0.870888888888889,"beta.psi[1]"
-1.28683419457303,0.72433688642693,-2.85820516810848,-1.72852722190477,-1.23385149530145,-0.785651104087097,-0.0229012332480825,1.00321286543322,661,0,0.976555555555556,"beta.psi[2]"
-1.52992046662606,0.883945420026321,-3.38734549180947,-2.10711291124403,-1.4871192922104,-0.904115010495734,0.0601156943569162,1.00194510698307,1144,1,0.969555555555556,"beta.psi[3]"
-0.403937202355803,0.211699019006027,-0.877117990693083,-0.526338981212197,-0.379219260616131,-0.253216886755667,-0.0671927772469055,1.00079882855833,9000,0,0.994666666666667,"beta.gamma[1]"
-0.790262583129595,0.38018486726195,-1.62437013311047,-1.02558895471918,-0.757180165009547,-0.515993365161866,-0.153687163600584,1.00031065938865,9000,0,0.994777777777778,"beta.gamma[2]"
2.2333159381552,0.815776609946012,0.555657022788023,1.70347217656921,2.25626491984996,2.78633782843163,3.76648194878184,1.0009377308375,2649,0,0.997222222222222,"beta.phi[1]"
-1.369444081655,0.746206359603264,-2.90685531543757,-1.86322627835187,-1.33849469116548,-0.853826429036357,0.0165240784769487,1.00004719137915,9000,1,0.973111111111111,"beta.phi[2]"
-0.831732415138855,0.0854672730362724,-1.0003274273274,-0.889934523598792,-0.832268462779399,-0.77422241283469,-0.662047950765177,1.00080912104308,2073,0,1,"beta.p[1]"
0.128973782537307,0.0762491645108567,-0.020879258676638,0.0764383552647786,0.129505463447818,0.180567091736581,0.276655968166507,1.00047311703677,4183,1,0.954222222222222,"beta.p[2]"
0.148078682580164,0.0756433689605228,-0.00130575906514361,0.0981219838599818,0.148705578617152,0.198815708646615,0.296821357076418,1.00060960048153,3810,1,0.973222222222222,"beta.p[3]"
-0.421057433752143,0.0807847066566286,-0.57679857149624,-0.475959745930035,-0.420772681552101,-0.365076602010033,-0.263767964908372,1.00017224152646,7439,0,1,"beta.p[4]"
-1.89895721932938,0.531323447734993,-3.08119641857775,-2.19752887251641,-1.84202163719559,-1.52842086110801,-1.0299364130305,1.00124839856073,1898,0,1,"alpha.gamma[1]"
-2.51335973105226,0.585910810415417,-3.85289850320433,-2.84164527966229,-2.44118688434853,-2.10794533365724,-1.56000599024917,1.00008228606128,9000,0,1,"alpha.gamma[2]"
-1.82729565659267,0.41440506497468,-2.73441610485126,-2.07708395374787,-1.79796334057866,-1.54175526394683,-1.10309658233306,1.00099313300937,1801,0,1,"alpha.gamma[3]"
-1.28743263444627,0.349885732044659,-2.01218591266675,-1.51194849583543,-1.26994081023878,-1.04677736599905,-0.648791529900234,1.00149434934402,1555,0,0.999888888888889,"alpha.gamma[4]"
-2.39369613624018,0.618015500448024,-3.81843706327557,-2.73652567435587,-2.31425248617084,-1.96347887698654,-1.41070942502841,0.999919259990223,9000,0,1,"alpha.gamma[5]"
-2.04515005469714,0.581306158092298,-3.369874467483,-2.37202573271977,-1.97535585189813,-1.64236959735645,-1.11285318261102,1.00205560276901,1356,0,1,"alpha.gamma[6]"
-2.69825242712244,0.701903054391786,-4.35556310353322,-3.08368643663457,-2.61196563003192,-2.21487738024048,-1.55459853585254,1.00025079883906,9000,0,1,"alpha.gamma[7]"
-2.39276227097757,0.597563327452188,-3.70871319660323,-2.73261623492741,-2.34569511542331,-1.98208160480803,-1.3825279126635,1.00116693607961,1735,0,1,"alpha.gamma[8]"
1.23680764680743,0.919875367721622,-0.450450763306589,0.624857854550008,1.18738607344152,1.80477431586915,3.2247019772268,1.00034228686338,4877,1,0.926888888888889,"alpha.phi[1]"
0.733626069965095,0.583381608060068,-0.343098630072479,0.331543170148385,0.71035984961773,1.11075162790727,1.92953795059558,1.00033767772198,7805,1,0.903,"alpha.phi[2]"
1.45544025947256,0.844431904029524,-0.00892793320880336,0.872738300945018,1.37901291706399,1.95890411119607,3.33855135469839,1.00011855443526,9000,1,0.974,"alpha.phi[3]"
2.12483509010509,0.82875961798112,0.70884383369674,1.546521668424,2.0511834349075,2.61583717014734,3.93458737066042,1.00079358558054,2130,0,0.998888888888889,"alpha.phi[4]"
1.10705716937396,0.489288396221839,0.192826713052267,0.776847422596888,1.08478339452026,1.4250991546406,2.10831947648751,1.0001999979037,5463,0,0.991111111111111,"alpha.phi[5]"
2.75097209548702,0.856394429563917,1.3305260933283,2.14174871866292,2.65046905536528,3.27966362303657,4.64194480223028,1.00004264726917,9000,0,1,"alpha.phi[6]"
0.949418143745785,0.514605425460807,0.034776577384683,0.5977243436075,0.91760900600042,1.2641210594301,2.06628739587442,1.00027703182498,4585,0,0.978111111111111,"alpha.phi[7]"
1.31653002633883,0.754077934792757,0.0663371332752263,0.805508949729599,1.24389845754821,1.73883000544714,3.0162253077076,1.0003640401779,4295,0,0.982222222222222,"alpha.phi[8]"
0.141135088124195,0.0572210586573528,0.0438896092766193,0.0999726167686209,0.136812372832283,0.178224850210302,0.263096432404557,1.00100174731904,1899,0,1,"gamma.avg[1]"
0.084163223532475,0.0393797309662683,0.0207772907859626,0.0551147951804257,0.0800854287325641,0.108326971968685,0.17364578749435,1.00006770962931,9000,0,1,"gamma.avg[2]"
0.14562946533547,0.0483049567660833,0.0609728289078901,0.111344174461456,0.142099167012697,0.176280255923267,0.249160138021676,1.00112237173442,1660,0,1,"gamma.avg[3]"
0.221983400870576,0.0580399493365137,0.117929405924224,0.180650206184395,0.219267384630685,0.259844416159838,0.343261915103566,1.00107821451443,1778,0,1,"gamma.avg[4]"
0.0947373558707306,0.0457769126566646,0.0214901310656566,0.0608521554663725,0.0899494353210065,0.123091047643387,0.196122187509651,1.00007694520548,9000,0,1,"gamma.avg[5]"
0.126560571540939,0.0561403695302868,0.0332503438551851,0.0853308990660094,0.121814778082693,0.162142888998869,0.247339349889053,1.00105668854256,1667,0,1,"gamma.avg[6]"
0.0746639465922837,0.041840934759369,0.0126725577183619,0.0437852146217533,0.068372291687305,0.0984224282270369,0.174423089391624,1.00014665950705,9000,0,1,"gamma.avg[7]"
0.0943264636051195,0.0461378541852049,0.0239227192672067,0.0610759641196655,0.087408559129856,0.121097113371305,0.200603313654275,1.00117051909256,1711,0,1,"gamma.avg[8]"
0.742073542074662,0.151216003260594,0.389253599644101,0.651322583707565,0.766273239547927,0.85872911606697,0.961753345597332,1.0001767067714,6352,0,1,"phi.avg[1]"
0.663681105653272,0.120475016920848,0.415056980595867,0.582134806467523,0.670480668283055,0.7522692112868,0.873198268554375,1.00005979058988,9000,0,1,"phi.avg[2]"
0.781628327700682,0.123351120895221,0.497768031690903,0.705315161461752,0.798832421180897,0.876414302350254,0.965727927479591,1.00033071805824,9000,0,1,"phi.avg[3]"
0.870023247969224,0.0824959204149544,0.670145638998702,0.824410784758531,0.886067143626041,0.931873892188328,0.980821249818717,1.00123885782646,1973,0,1,"phi.avg[4]"
0.741029937666008,0.0887539783627802,0.548057862480514,0.685000263927225,0.747398128535299,0.80613655855801,0.891709159296012,1.00024177641819,5261,0,1,"phi.avg[5]"
0.922973803580368,0.0532252695228226,0.790927643468094,0.894895204687785,0.934039894540521,0.96372452305458,0.990453088460181,1.00042598649433,9000,0,1,"phi.avg[6]"
0.709935402189491,0.0977983697897904,0.508693268218228,0.645135499497975,0.714554673574145,0.779734707848334,0.887583051253375,1.00033059090091,4358,0,1,"phi.avg[7]"
0.764830537382031,0.114945688061825,0.516578203963128,0.691151663716701,0.776241868171945,0.850538393433594,0.953301772033024,1.00039295580628,4107,0,1,"phi.avg[8]"
0.257926457925338,0.151216003260594,0.0382466544026682,0.14127088393303,0.233726760452073,0.348677416292435,0.610746400355899,1.0001767067714,6352,0,1,"ext.avg[1]"
0.336318894346728,0.120475016920848,0.126801731445625,0.2477307887132,0.329519331716945,0.417865193532477,0.584943019404133,1.00005979058988,9000,0,1,"ext.avg[2]"
0.218371672299318,0.123351120895221,0.034272072520409,0.123585697649746,0.201167578819103,0.294684838538248,0.502231968309096,1.00033071805824,9000,0,1,"ext.avg[3]"
0.129976752030776,0.0824959204149544,0.019178750181283,0.0681261078116718,0.113932856373959,0.175589215241468,0.329854361001298,1.00123885782646,1973,0,1,"ext.avg[4]"
0.258970062333992,0.0887539783627802,0.108290840703988,0.19386344144199,0.252601871464701,0.314999736072775,0.451942137519486,1.00024177641819,5261,0,1,"ext.avg[5]"
0.0770261964196324,0.0532252695228226,0.00954691153981895,0.0362754769454195,0.0659601054594786,0.105104795312215,0.209072356531906,1.00042598649433,9000,0,1,"ext.avg[6]"
0.290064597810509,0.0977983697897904,0.112416948746625,0.220265292151666,0.285445326425855,0.354864500502025,0.491306731781772,1.00033059090091,4358,0,1,"ext.avg[7]"
0.235169462617969,0.114945688061825,0.0466982279669759,0.149461606566406,0.223758131828056,0.308848336283299,0.483421796036872,1.00039295580628,4107,0,1,"ext.avg[8]"
3.18691650589104,1.06677973359436,1.1259280867115,2.36595315200024,3.23151826461287,4.0747574466484,4.90720966740105,1.00472272681274,442,0,1,"sigma.region"
2.12118685872621,1.45367091554619,-0.640202704845882,1.1547304635974,2.07566466458331,3.05774051754866,5.08595087245057,1.0002579484705,9000,1,0.936,"u.region[1]"
-4.11695971052,2.35403628728247,-9.49916930782416,-5.54932373831902,-3.84499333223958,-2.4094029791632,-0.369899960076085,1.00354053291473,639,0,0.987666666666667,"u.region[2]"
-2.11203368125311,2.28835595532213,-7.62755420863042,-3.29776220128797,-1.73740873804234,-0.523414039269969,1.40940918536667,1.00788576811799,389,1,0.841444444444444,"u.region[3]"
-1.02666434485719,1.52366852873097,-4.21891482978995,-1.98566914365634,-0.933611306020959,0.0156933462743719,1.734293679597,1.00182712767415,1529,1,0.746333333333333,"u.region[4]"
0.20609576427256,0.0443806280476964,0.12707182320442,0.176795580110497,0.204419889502762,0.232044198895028,0.298342541436464,1.00056040849134,4186,0,1,"psi.fs[1]"
0.26621546961326,0.0389871030676929,0.193370165745856,0.237569060773481,0.265193370165746,0.292817679558011,0.348066298342541,1.00041101221322,9000,0,1,"psi.fs[2]"
0.230614487415592,0.0302963316481681,0.176795580110497,0.209944751381215,0.226519337016575,0.248618784530387,0.298342541436464,0.99989574718671,9000,0,1,"psi.fs[3]"
0.302373235113567,0.0350940652213606,0.237569060773481,0.276243093922652,0.298342541436464,0.325966850828729,0.375690607734807,1.00174339392831,1241,0,1,"psi.fs[4]"
0.427226519337017,0.0356194047903822,0.359116022099448,0.403314917127072,0.425414364640884,0.447513812154696,0.497237569060773,0.999917723956594,9000,0,1,"psi.fs[5]"
0.357452424800491,0.0308007440118152,0.298342541436464,0.337016574585635,0.359116022099448,0.375690607734807,0.419889502762431,1.00089986887509,2186,0,1,"psi.fs[6]"
0.417700429711479,0.0317191036796185,0.359116022099448,0.397790055248619,0.414364640883978,0.43646408839779,0.486187845303867,0.999874671481689,9000,0,1,"psi.fs[7]"
0.333675874769797,0.0320799063881669,0.276243093922652,0.30939226519337,0.331491712707182,0.353591160220994,0.397790055248619,1.00081423498158,2149,0,1,"psi.fs[8]"
0.320681399631676,0.0389612604418332,0.248618784530387,0.292817679558011,0.320441988950276,0.348066298342541,0.403314917127072,0.999969780027541,9000,0,1,"psi.fs[9]"
37.3033333333333,8.03289367663304,23,32,37,42,54,1.00056040849134,4186,0,1,"n.occ[1]"
48.185,7.05666565525241,35,43,48,53,63,1.00041101221322,9000,0,1,"n.occ[2]"
41.7412222222222,5.48363602831842,32,38,41,45,54,0.99989574718671,9000,0,1,"n.occ[3]"
54.7295555555556,6.35202580506627,43,50,54,59,68,1.00174339392831,1241,0,1,"n.occ[4]"
77.328,6.44711226705918,65,73,77,81,90,0.999917723956594,9000,0,1,"n.occ[5]"
