"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","overlap0","f","parameter"
-0.32255686297605,0.968306949862238,-2.24874034590788,-0.91804597895467,-0.334991507694683,0.267861111032133,1.67818062587723,1.00108870813294,2724,1,0.651666666666667,"beta.psi[1]"
-1.88762462917472,0.473454506060747,-2.88349621109268,-2.19059819721493,-1.86245268949758,-1.56385608374131,-1.02725720936892,1.00030089064697,9000,0,1,"beta.psi[2]"
0.692941112793934,0.556842799045827,-0.394828778887955,0.322466135878276,0.678777798966145,1.05478599581109,1.79300801621787,1.00029340493264,9000,1,0.897111111111111,"beta.psi[3]"
-0.105265893036084,0.135964377366463,-0.420489232748606,-0.179758610715283,-0.0890336056474476,-0.0141846185528658,0.111529026283352,1.00009497845403,9000,1,0.788333333333333,"beta.gamma[1]"
-0.343212769891989,0.263652087084587,-1.00536216647725,-0.474989376445823,-0.294759937593731,-0.15545578558871,0.0245864288060791,1.000639246961,3442,1,0.960777777777778,"beta.gamma[2]"
-0.126975354818096,0.352620913793675,-0.643866622674756,-0.366254102990223,-0.188730407294724,0.0425770482138281,0.752517609429532,1.0000824294242,9000,1,0.717333333333333,"beta.phi[1]"
0.620099188488594,0.364671620368987,-0.00481218889481469,0.362412981540798,0.587504928382866,0.839019319908728,1.43114319056493,1.00071050181688,3259,1,0.973888888888889,"beta.phi[2]"
0.5668702039418,0.0581130728436097,0.452534900421987,0.527478714543434,0.567169911790125,0.606237901079977,0.678598243448792,0.999937972206058,9000,0,1,"beta.p[1]"
0.0973332530411132,0.0531650286364134,-0.00773094353062044,0.0620979282490087,0.0970918595980419,0.132983987894186,0.203183855402892,0.999907465853236,9000,1,0.965777777777778,"beta.p[2]"
-0.0116032566378817,0.0567291341985706,-0.122259914712627,-0.0494687015014359,-0.0117677893506887,0.0263007400629219,0.100459388193,1.0004926487296,3314,1,0.582222222222222,"beta.p[3]"
0.120768737107556,0.0510367786051506,0.023623161194825,0.0856764633670566,0.1196444997868,0.154887315974247,0.223520061090774,1.00014345366576,9000,0,0.993,"beta.p[4]"
-2.08733536517727,0.580375086697373,-3.39530543222435,-2.43560056933196,-2.03030775830678,-1.68463752265328,-1.1236053215878,1.00127507353198,1538,0,1,"alpha.gamma[1]"
-1.93082262688651,0.408219071685581,-2.80755735990115,-2.18648440950816,-1.90634756056069,-1.64675377130385,-1.2055960353236,1.00020222081022,6136,0,1,"alpha.gamma[2]"
-2.10466916791809,0.445848170053784,-3.07395463552313,-2.37055856198475,-2.06795204277409,-1.79453352079693,-1.3500659488147,1.00040569375327,4250,0,1,"alpha.gamma[3]"
-1.61380742308774,0.333451069585334,-2.31357287505933,-1.82154325135945,-1.59494888140167,-1.38616931794126,-1.00561860908028,1.00021189337203,6479,0,1,"alpha.gamma[4]"
-1.64436630864072,0.348090375447504,-2.38038447256731,-1.86506975088937,-1.62970201620434,-1.4026227642439,-1.00844033739443,1.0000247315978,9000,0,1,"alpha.gamma[5]"
-1.80011541407138,0.39798591153041,-2.65797934550961,-2.05192949534455,-1.77716377694717,-1.52891547041017,-1.08043795273929,0.999934556186433,9000,0,1,"alpha.gamma[6]"
-2.01939871471985,0.417363206535612,-2.90704866655922,-2.28059273125024,-1.99522686683342,-1.72935060479509,-1.27328075147625,1.00045380434864,3722,0,1,"alpha.gamma[7]"
-0.985363733891193,0.342147689960276,-1.68744676183132,-1.20826391643047,-0.966228904620547,-0.754720121968534,-0.336963187734014,1.00004878916954,9000,0,0.998666666666667,"alpha.gamma[8]"
2.77770882015381,0.724661386137651,1.57727536746481,2.25484209558205,2.70449595093582,3.21141928713205,4.41493086597179,1.00085921373672,2235,0,1,"alpha.phi[1]"
1.68440888778914,0.456557702444754,0.893739244854657,1.36113631777309,1.64644361951638,1.96621427386488,2.67092976744085,1.00053677935976,3956,0,1,"alpha.phi[2]"
1.33030359000379,0.3789918899643,0.659628501008125,1.06762446467353,1.30882246905041,1.57003626687067,2.13816568911959,0.999921511508285,9000,0,1,"alpha.phi[3]"
2.20135917562543,0.510476557086901,1.30975816642228,1.84265860583378,2.16356112349108,2.516361496202,3.2965819881739,0.999976538090325,9000,0,1,"alpha.phi[4]"
2.16261529120371,0.470581682721861,1.3554227250936,1.83315147616925,2.12212764106003,2.45463893072812,3.18994381048861,1.00010641629113,8370,0,1,"alpha.phi[5]"
1.82638822239816,0.379440777785833,1.14028565570866,1.55897874474585,1.80630795640739,2.07247131562139,2.62384677258972,1.0001779670981,9000,0,1,"alpha.phi[6]"
1.6518625205165,0.430397881253166,0.885629096005647,1.35548762603397,1.62942426569361,1.914263448055,2.57554450360635,1.00002727438347,9000,0,1,"alpha.phi[7]"
2.16080472234981,0.564924049693394,1.20616628084526,1.76687114697303,2.10652234179656,2.49931524303228,3.39586147305445,1.00015624225708,7914,0,1,"alpha.phi[8]"
0.122249572661039,0.0556221556347617,0.0324425042484137,0.0804979490560012,0.11605734688955,0.156482360552173,0.245343145961222,1.00143741849729,1439,0,1,"gamma.avg[1]"
0.133279544267195,0.0446275467032051,0.0569171540850383,0.100970776474054,0.129391741060212,0.161548169466097,0.230481209352509,1.00013639595892,6890,0,1,"gamma.avg[2]"
0.115793881733038,0.042248837821958,0.0441944801712186,0.0854454807952358,0.11225095691913,0.14251779988288,0.205859590493055,1.00042439536364,3866,0,1,"gamma.avg[3]"
